,label,attempt_0,attempt_1,attempt_2,attempt_3
968,genuine,match,match,match,match
969,genuine,match,match,match,match
970,genuine,match,match,match,match
971,genuine,match,match,match,match
972,genuine,match,match,match,match
973,genuine,match,match,match,match
974,genuine,match,match,match,match
975,genuine,match,match,match,match
976,genuine,match,match,match,match
977,genuine,match,match,match,match
978,genuine,match,match,match,match
979,genuine,match,match,match,impersonator
980,genuine,match,match,match,match
981,genuine,match,match,match,match
982,genuine,match,match,match,impersonator
983,genuine,match,match,match,match
984,genuine,match,match,match,match
985,genuine,match,match,match,match
986,genuine,match,match,match,match
987,genuine,impersonator,match,match,match
988,genuine,match,match,match,match
989,genuine,match,impersonator,match,match
990,genuine,match,match,match,mismatch
991,genuine,match,match,match,match
992,genuine,match,match,match,match
993,genuine,match,match,match,match
994,genuine,match,match,match,match
995,genuine,match,match,match,match
996,genuine,match,match,match,match
997,genuine,match,match,match,match
998,genuine,impersonator,match,match,match
999,genuine,match,match,match,match
1000,genuine,match,match,match,match
1001,genuine,match,match,impersonator,match
1002,genuine,match,match,match,match
1003,genuine,match,match,match,match
1004,genuine,match,match,match,match
1005,genuine,mismatch,match,match,match
1006,genuine,match,match,match,match
1007,genuine,match,match,match,match
1008,genuine,match,match,match,match
1009,genuine,match,match,match,match
1010,genuine,match,match,match,match
1011,genuine,match,match,match,match
1012,genuine,match,match,match,match
1013,genuine,match,match,match,match
1014,genuine,match,match,match,match
1015,genuine,match,match,match,match
1016,genuine,match,match,match,match
1017,genuine,match,match,match,match
1018,genuine,match,match,match,match
1019,genuine,match,match,match,match
1020,genuine,match,match,match,match
1021,genuine,match,match,match,match
1022,genuine,match,match,match,match
1023,genuine,match,match,match,match
1024,genuine,match,match,match,match
1025,genuine,match,match,match,match
1026,genuine,match,match,match,match
1027,genuine,match,match,match,match
1028,genuine,match,match,match,match
1029,genuine,match,match,match,match
1030,genuine,match,impersonator,match,match
1031,genuine,match,match,match,match
1032,genuine,match,match,match,match
1033,genuine,match,match,match,match
1034,genuine,match,match,match,match
1035,genuine,match,match,match,match
1036,genuine,match,match,match,match
1037,genuine,match,match,match,match
1038,genuine,match,match,match,match
1039,genuine,match,match,match,match
1040,genuine,match,match,match,match
1041,genuine,match,match,match,match
1042,genuine,match,match,match,match
1043,genuine,match,match,match,match
1044,genuine,match,match,match,match
1045,genuine,match,match,match,match
1046,genuine,match,match,match,match
1047,genuine,match,match,match,match
1048,genuine,match,match,impersonator,match
1049,genuine,match,match,match,match
1050,genuine,match,match,match,match
1051,genuine,match,match,match,match
1052,genuine,match,match,match,match
1053,genuine,match,match,match,match
1054,genuine,match,match,match,match
1055,genuine,match,match,match,match
1056,genuine,match,match,match,match
1057,genuine,match,match,match,match
1058,genuine,match,match,match,match
1059,genuine,match,match,match,match
1060,genuine,match,match,match,impersonator
1061,genuine,match,match,match,match
1062,genuine,match,match,match,mismatch
1063,genuine,match,match,match,match
1064,genuine,match,match,match,match
1065,genuine,match,match,match,match
1066,genuine,match,match,match,match
1067,genuine,match,match,match,match
1068,genuine,match,match,match,match
1069,genuine,match,match,match,match
1070,genuine,match,match,match,match
1071,genuine,match,match,match,match
1072,genuine,match,match,match,match
1073,genuine,match,match,match,match
1074,genuine,impersonator,match,match,match
1075,genuine,match,match,match,match
1076,genuine,impersonator,match,match,match
1077,genuine,match,match,match,match
1078,genuine,match,match,match,match
1079,genuine,match,match,match,match
1080,genuine,match,match,match,match
1081,genuine,match,match,match,match
1082,genuine,match,match,match,match
1083,genuine,match,match,match,match
1084,genuine,match,match,match,match
1085,genuine,match,match,match,match
1086,genuine,impersonator,match,match,match
1087,genuine,match,match,match,match
1088,genuine,match,match,match,match
1089,genuine,match,match,match,match
1090,genuine,match,match,match,match
1091,genuine,match,match,match,match
1092,genuine,match,match,match,match
1093,genuine,match,match,match,match
1094,genuine,match,match,match,match
1095,genuine,match,match,match,match
1096,genuine,match,match,match,match
1097,genuine,match,match,match,match
1098,genuine,match,match,match,match
1099,genuine,match,match,match,match
1100,genuine,match,match,match,match
1101,genuine,match,match,match,match
1102,genuine,match,match,match,match
1103,genuine,match,match,match,match
1104,genuine,match,match,match,match
1105,genuine,match,match,match,match
1106,genuine,match,match,match,match
1107,genuine,impersonator,match,match,match
1108,genuine,match,match,match,match
1109,genuine,match,match,match,match
1110,genuine,match,match,match,match
1111,genuine,match,match,match,match
1112,genuine,match,match,match,mismatch
1113,genuine,mismatch,match,match,match
1114,genuine,match,match,match,match
1115,genuine,match,match,match,match
1116,genuine,match,match,match,match
1117,genuine,match,match,match,match
