,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
134,odroid2,64.5,496.9,70.7,268.5,147.8,30.9,322.2
135,rpi-8d,16.5,5.0,427.3,274.5,108.5,92.0,292.1
136,odroid4,6.2,23.4,1371.1,39.7,69.2,34.1,165.2
137,odroid3,151.7,208.5,4.8,111.9,823.1,453.4,31.4
138,rpi-8c,128.8,100.1,31.4,91.3,45.8,50.6,359.2
139,rpi-4a,226.2,8.0,230.8,662.6,314.1,154.0,103.8
140,odroid1,15.0,16.4,137.7,56.1,276.3,38.5,102.7
141,odroid4,8.1,8.6,754.8,177.9,42.3,65.6,153.4
142,rpi-4a,251.4,26.1,117.5,201.5,66.3,91.2,139.0
143,odroid3,62.2,150.3,469.6,101.5,106.0,4.9,17.2
144,rpi-8b,301.7,30.0,187.7,120.1,707.3,57.7,131.2
145,rpi-4a,178.8,1072.0,55.5,26.9,52.5,375.3,45.2
146,odroid2,376.2,218.9,36.5,185.5,163.8,81.9,230.9
147,rpi-8d,126.7,207.0,229.8,63.6,359.1,42.0,51.9
148,rpi-4a,201.5,936.8,130.0,257.7,223.5,392.0,143.2
149,rpi-4a,68.9,35.9,636.0,328.2,164.9,6.1,9.0
150,odroid2,116.8,4.8,134.8,80.3,320.2,222.0,151.0
151,rpi-8d,17.5,33.5,1779.2,34.8,7.9,14.8,3.4
152,rpi-4a,42.8,785.1,736.5,9.8,150.8,59.6,904.9
153,odroid2,295.9,87.9,3.8,135.3,275.7,31.0,384.8
154,rpi-8d,94.4,29.8,491.7,820.6,235.0,53.7,149.1
155,odroid3,393.3,1.8,2.9,683.8,70.5,110.8,25.8
156,odroid3,9.7,21.7,404.7,347.6,178.4,6.6,61.9
157,rpi-4a,125.2,97.2,206.6,190.9,68.7,344.2,95.8
158,odroid3,120.6,115.5,520.1,176.2,27.6,92.6,145.9
159,odroid4,138.2,468.6,145.3,194.6,677.5,412.1,237.0
160,rpi-8d,268.6,49.0,193.7,424.2,328.7,521.5,275.1
161,odroid2,22.7,86.1,48.7,283.5,284.2,125.2,29.7
162,odroid2,117.2,311.1,397.1,81.7,124.6,95.8,97.3
163,odroid3,218.9,262.3,155.7,314.0,198.9,245.8,176.0
164,rpi-8b,310.7,299.1,220.0,201.5,197.4,277.7,98.7
165,odroid1,13.8,163.8,214.2,182.7,8.0,24.9,46.9
166,rpi-8c,307.5,809.3,6.4,22.4,194.9,343.8,215.1
167,rpi-4a,153.9,165.8,80.6,17.2,911.0,606.3,395.4
168,rpi-4a,311.8,367.9,55.2,214.8,222.9,354.8,179.9
169,rpi-8d,87.2,83.7,178.7,211.4,221.4,53.8,58.8
170,odroid1,481.8,745.9,52.2,59.9,9.2,151.9,81.5
171,odroid3,117.9,308.8,41.5,49.7,97.7,1498.6,162.7
172,rpi-8a,555.4,97.5,91.1,12.5,384.9,12.5,8.9
173,odroid3,267.1,2.5,64.9,900.8,45.0,93.7,325.6
174,rpi-8a,496.4,366.6,20.8,184.9,125.9,36.6,853.7
175,odroid2,297.9,29.3,19.1,77.4,147.7,67.3,144.9
176,odroid1,177.9,127.0,568.0,445.2,7.0,231.2,97.4
177,odroid3,5.7,233.2,76.5,977.8,53.5,66.9,25.0
178,odroid3,180.2,758.6,168.6,199.6,14.5,85.7,172.7
179,odroid2,308.8,230.7,126.1,30.9,17.6,643.7,33.9
180,rpi-4a,4.5,100.3,557.4,375.9,110.8,199.6,6.4
181,odroid1,313.7,157.9,32.4,25.6,171.7,152.0,95.5
182,rpi-8d,25.7,103.5,939.9,512.1,272.1,13.4,221.0
183,odroid1,134.4,190.5,7.9,4.0,172.0,132.9,177.0
184,odroid2,181.7,295.4,164.6,17.5,225.0,12.0,28.4
185,odroid1,74.2,3.5,1065.7,14.4,27.8,335.1,218.1
186,rpi-8b,7.8,30.3,301.0,112.4,115.3,122.3,407.3
187,rpi-8c,58.2,30.8,89.0,19.0,34.1,3.3,20.5
188,odroid3,97.2,1311.8,927.2,26.7,241.3,164.8,713.2
189,odroid4,561.1,171.7,16.7,325.5,156.2,79.6,261.6
190,odroid3,57.5,39.6,275.9,185.2,683.2,20.3,82.2
191,odroid2,188.3,205.0,15.8,93.1,107.5,88.3,221.7
192,odroid2,79.0,87.8,530.0,51.3,273.6,11.6,251.2
193,rpi-4a,96.2,151.6,354.4,5.4,178.7,181.0,24.7
194,rpi-8b,97.6,108.0,211.5,761.1,295.6,577.5,73.6
195,rpi-8b,156.1,181.3,10.4,239.0,553.1,276.9,403.6
196,odroid3,19.4,100.8,684.6,357.1,57.0,185.2,196.6
197,odroid4,125.4,75.3,279.2,1129.4,47.4,34.1,96.4
198,odroid3,660.5,1014.3,139.8,60.6,74.2,50.6,60.8
199,rpi-8c,327.1,701.0,35.8,6.9,111.8,216.3,19.5
200,rpi-8b,362.3,24.3,20.7,218.8,221.6,371.3,777.4
201,rpi-8a,565.9,590.4,86.5,158.2,56.4,384.8,133.4
202,odroid1,251.0,378.9,173.7,121.3,185.4,78.4,293.1
203,rpi-8a,151.2,201.4,94.6,165.7,12.1,609.1,255.6
204,odroid3,73.7,123.7,52.6,253.1,142.3,56.2,7.4
205,rpi-8d,174.1,81.5,28.4,442.6,148.8,90.8,142.7
206,rpi-4a,26.0,49.7,537.1,443.2,130.4,101.4,393.5
207,odroid3,10.4,399.7,140.5,184.6,975.8,438.0,138.8
208,rpi-8b,36.1,10.0,551.4,291.1,104.1,421.5,14.7
209,odroid1,76.9,34.3,671.0,43.5,108.1,83.7,150.0
210,odroid1,921.9,2.8,214.5,25.3,247.6,180.0,138.1
211,rpi-8a,88.4,68.0,200.7,265.0,27.7,638.5,74.8
212,rpi-8d,74.8,163.6,231.0,28.1,59.9,124.7,12.8
213,rpi-8b,728.1,32.4,109.5,56.6,194.1,33.5,224.9
214,rpi-8a,246.1,320.4,68.1,104.7,79.9,404.8,109.1
215,odroid4,147.3,162.5,261.9,658.8,293.9,155.3,62.3
216,odroid4,166.0,285.0,3.4,276.1,462.4,171.6,276.8
217,rpi-4a,516.9,398.2,85.9,175.1,408.3,72.3,61.2
218,odroid2,92.1,232.2,623.7,12.5,271.1,45.0,75.2
219,rpi-8c,14.8,3.4,210.5,51.0,105.0,3.5,13.9
220,rpi-8b,114.3,530.3,241.4,48.2,180.8,281.8,68.5
221,odroid1,167.4,132.4,29.1,372.6,24.1,159.9,81.7
222,rpi-8b,433.2,60.3,221.6,7.8,692.0,63.7,153.1
223,rpi-4a,148.0,170.5,164.7,111.7,55.4,93.0,72.7
224,rpi-8d,45.4,236.0,1736.5,74.8,310.9,917.7,217.9
225,rpi-4a,237.8,1.3,58.5,580.4,234.1,462.6,5.0
226,rpi-8b,143.6,96.5,267.4,249.7,153.7,165.1,192.5
227,rpi-8c,170.2,18.2,635.1,61.8,156.4,84.1,78.8
228,odroid1,359.7,211.7,309.5,98.7,80.4,32.0,73.4
229,odroid4,394.4,373.4,173.7,76.6,364.5,873.4,219.9
230,odroid4,111.2,321.5,290.2,309.2,33.4,309.4,151.7
231,rpi-8b,238.8,197.8,208.1,558.2,289.8,701.1,509.5
232,rpi-8a,227.7,59.8,195.6,587.1,249.8,50.9,146.8
233,odroid2,186.7,186.9,218.0,138.8,20.8,27.8,117.6
234,odroid3,116.2,167.3,635.5,69.3,106.5,9.3,23.0
235,odroid2,258.4,807.5,12.3,145.8,6.6,463.2,56.8
236,odroid4,12.6,124.3,67.6,398.3,78.0,156.9,253.0
237,rpi-8d,191.6,126.8,214.0,280.2,104.7,114.1,18.1
238,odroid1,473.7,297.3,173.6,135.0,31.3,290.8,251.0
239,rpi-8c,135.2,389.6,68.2,32.6,264.3,72.9,30.1
240,odroid3,78.9,357.1,171.9,413.3,92.9,272.3,87.6
241,rpi-8c,48.1,213.1,12.6,98.7,4.8,13.7,30.3
242,rpi-8b,17.1,117.6,241.1,55.8,50.6,177.5,3.8
243,rpi-8b,107.4,146.1,245.1,115.9,98.2,166.4,263.0
244,rpi-8a,351.9,298.5,5.7,9.0,651.2,552.5,213.7
245,odroid3,315.3,19.5,41.4,245.2,279.7,49.6,137.3
246,odroid1,207.3,12.7,17.6,154.8,226.4,249.1,457.5
247,rpi-4a,104.0,116.7,91.3,196.5,29.1,67.2,104.6
248,odroid3,46.6,182.1,1772.2,52.1,138.7,12.8,20.2
249,rpi-8d,87.5,2.8,209.7,427.3,230.6,111.1,76.6
0,odroid2,289.6,381.1,288.4,69.0,149.3,325.8,377.8
1,odroid2,367.9,18.0,768.8,101.2,154.2,54.0,216.0
2,odroid3,290.2,418.7,121.7,251.2,197.3,83.5,376.2
3,odroid1,936.2,389.4,11.6,109.0,395.7,184.1,347.9
4,odroid4,342.5,173.1,359.8,123.8,562.1,362.1,182.2
5,rpi-4a,304.8,14.7,258.2,420.3,549.3,233.0,167.5
6,rpi-8d,232.2,214.7,419.5,291.2,58.0,80.3,220.5
7,rpi-8c,117.9,52.8,574.2,672.6,384.2,28.8,244.6
8,rpi-8d,103.0,163.8,478.7,635.1,93.7,18.1,137.3
9,odroid2,218.8,156.1,219.9,545.3,3.0,174.1,29.4
10,rpi-8d,195.1,982.6,227.3,71.9,419.9,279.5,281.9
11,rpi-4a,273.9,51.6,60.5,116.8,310.2,273.8,135.1
12,odroid1,133.7,309.9,158.1,496.4,335.2,7.1,308.3
13,odroid2,108.0,407.6,420.1,110.9,38.9,19.2,553.6
14,rpi-8a,257.8,568.3,301.0,157.2,505.2,100.7,629.1
15,rpi-8a,18.8,185.1,259.2,484.7,770.7,198.7,492.7
16,odroid2,81.3,778.8,344.1,1.8,175.2,68.8,243.1
17,rpi-8d,484.4,208.3,934.5,97.1,37.7,165.4,49.1
18,odroid3,266.6,187.1,849.4,32.1,299.9,333.8,162.6
19,rpi-8a,681.6,456.8,53.3,29.4,281.7,7.7,324.8
20,rpi-8a,250.0,156.4,16.4,380.5,309.9,518.6,417.1
21,rpi-4a,266.7,893.2,289.9,398.2,34.9,67.2,305.5
22,rpi-8c,346.0,21.8,417.6,398.8,34.5,384.4,148.1
23,rpi-8b,242.3,119.6,824.3,454.6,119.0,259.9,121.1
24,odroid4,225.3,168.8,541.3,688.1,47.6,5.2,78.3
25,rpi-8a,681.8,846.8,46.9,157.6,268.5,647.0,473.9
26,rpi-8b,88.1,43.9,46.6,421.9,200.7,11.4,26.6
27,odroid1,299.5,397.3,70.6,242.4,195.7,240.5,34.6
28,rpi-8c,289.6,350.5,53.2,412.8,231.5,175.2,35.2
29,rpi-8a,309.5,1061.9,80.1,586.2,44.6,150.9,178.5
30,rpi-8c,220.3,344.6,528.8,557.5,128.2,180.0,197.5
31,rpi-8a,206.2,339.5,408.1,20.7,29.9,149.7,135.1
32,rpi-8d,390.5,33.5,550.0,57.9,165.8,96.4,94.3
33,rpi-4a,1001.9,258.0,530.5,132.3,144.1,273.9,394.9
34,odroid3,261.6,151.2,458.2,106.8,280.4,301.2,402.0
35,odroid3,352.7,31.3,711.8,659.9,216.7,86.5,204.3
36,rpi-8d,524.5,322.9,462.1,40.0,192.3,325.4,235.8
37,rpi-8b,353.4,216.6,259.7,586.9,47.9,68.8,188.4
38,rpi-8a,274.5,560.4,333.3,58.0,133.3,181.7,125.7
39,odroid4,322.4,334.8,212.7,333.2,92.5,64.6,143.6
40,odroid3,48.7,421.3,436.7,190.1,235.4,218.0,3.3
41,odroid2,22.0,150.9,1110.2,368.3,93.9,34.9,109.7
42,odroid1,221.5,90.0,659.7,66.5,50.1,69.1,75.9
43,rpi-8b,58.2,648.6,679.6,390.9,215.8,93.7,158.7
44,odroid3,61.6,278.6,625.4,228.0,204.5,2.5,99.6
45,rpi-8d,222.9,181.5,917.6,77.4,42.7,144.9,72.6
46,rpi-8d,139.3,245.5,495.6,172.8,234.1,124.3,54.0
47,odroid4,30.5,89.4,590.4,911.0,210.7,113.0,34.2
48,rpi-8b,243.8,286.9,235.8,235.7,127.7,267.0,274.8
49,rpi-8d,284.9,137.1,224.1,677.1,75.1,396.5,294.9
50,rpi-8c,198.6,465.0,558.2,8.2,42.4,147.7,106.1
51,rpi-8c,131.1,732.1,129.8,226.2,140.2,78.8,110.4
52,odroid4,245.9,415.9,93.0,466.8,43.4,78.4,55.9
53,odroid4,895.0,489.6,418.8,17.7,279.9,124.1,164.8
54,rpi-8d,585.8,673.3,72.5,84.9,210.8,890.0,490.6
55,odroid3,379.7,103.2,430.7,611.1,93.9,6.2,6.3
56,rpi-8d,475.7,458.5,8.2,82.1,367.1,227.6,353.2
57,odroid4,193.2,452.3,101.9,176.6,486.7,4.5,220.3
58,odroid3,739.3,552.4,1.6,78.6,827.0,562.7,534.7
59,odroid2,197.2,305.2,82.7,13.5,404.3,299.7,274.2
60,odroid2,135.9,94.1,337.2,768.8,168.1,148.9,34.3
61,odroid3,250.4,223.6,1066.4,463.7,48.7,84.0,200.2
62,rpi-8d,479.5,319.2,275.9,188.0,169.8,465.3,181.7
63,odroid3,14.1,188.5,989.4,91.3,47.9,3.6,177.8
64,rpi-4a,374.4,271.0,11.0,276.0,388.7,474.2,202.1
65,odroid2,300.5,226.6,248.9,186.0,231.8,38.3,38.0
66,rpi-8b,249.7,28.3,298.1,956.1,123.9,369.0,108.4
67,rpi-8d,642.7,102.6,243.2,420.8,114.2,199.1,191.4
68,rpi-8a,479.9,332.7,51.7,89.7,349.8,486.8,534.3
69,rpi-4a,331.1,270.7,624.4,87.0,194.3,123.2,209.6
70,odroid2,594.0,460.7,141.8,10.3,518.5,274.8,232.5
71,rpi-8b,303.6,18.3,786.5,621.2,213.7,146.5,361.0
72,rpi-8a,237.8,265.4,484.1,474.3,143.8,111.3,19.5
73,odroid1,76.5,744.1,187.3,437.6,118.7,23.0,58.3
74,odroid1,90.5,489.4,97.9,53.3,91.4,522.4,151.5
75,odroid1,191.7,166.2,890.7,193.9,18.7,11.0,100.4
76,rpi-8a,75.3,482.8,314.3,172.5,283.9,224.0,514.5
77,odroid4,225.6,64.6,568.2,214.6,24.9,26.0,31.3
78,rpi-8c,233.7,6.2,222.2,1024.7,170.1,212.8,149.3
79,rpi-8c,466.5,386.4,8.7,49.9,345.0,56.5,52.6
80,odroid2,289.8,266.2,65.8,140.7,172.7,100.4,61.1
81,rpi-8c,246.6,317.6,323.3,83.0,220.8,165.8,19.0
82,odroid3,54.2,164.4,748.8,456.9,210.3,10.9,13.9
83,odroid2,193.1,400.4,764.4,43.0,142.6,236.6,264.5
84,odroid1,594.2,267.2,197.8,189.2,77.3,57.8,237.7
85,odroid2,111.9,214.7,733.8,104.8,172.1,149.0,71.7
86,rpi-4a,257.0,387.5,195.2,188.7,7.1,65.0,545.6
87,odroid1,641.8,95.5,389.9,9.0,353.4,144.8,291.0
88,rpi-8b,254.0,502.0,101.1,744.5,191.2,305.8,466.0
89,odroid4,17.9,575.9,606.9,346.9,232.2,192.9,112.5
90,rpi-8d,40.7,373.1,128.3,66.7,247.6,64.7,125.4
91,odroid4,145.4,479.0,756.5,439.7,116.4,123.4,251.2
92,odroid3,112.2,195.8,903.9,82.0,469.6,67.3,252.5
93,rpi-4a,266.9,276.8,1287.6,242.7,83.6,32.5,265.0
94,rpi-4a,565.4,159.7,104.8,164.3,111.0,399.2,217.4
95,odroid2,200.5,13.3,685.6,994.8,73.5,40.9,30.4
96,rpi-8b,108.9,2.6,419.4,221.3,297.6,106.3,111.6
97,odroid2,83.4,414.8,333.5,486.4,504.8,399.1,292.5
98,rpi-8a,477.2,34.9,179.0,205.2,493.6,89.7,196.7
99,rpi-8d,459.7,375.8,56.0,234.2,174.4,156.7,206.8
100,odroid3,405.7,132.1,399.8,43.7,186.9,4.4,50.1
101,odroid4,237.4,145.1,976.6,335.5,89.1,170.2,93.5
102,rpi-8d,130.5,427.6,123.9,185.9,440.3,573.3,509.7
103,rpi-8b,419.9,781.4,15.1,106.3,308.5,232.7,158.8
104,odroid3,269.2,270.1,389.7,48.5,71.9,141.3,52.2
105,rpi-8b,482.1,53.7,455.9,387.7,561.0,239.0,210.6
106,rpi-8c,103.9,105.3,635.5,962.2,202.8,7.3,189.7
107,rpi-8a,75.3,82.6,511.2,329.4,250.1,317.6,173.0
108,odroid3,96.3,147.0,451.3,915.7,229.1,176.8,228.5
109,odroid4,130.4,449.5,636.9,99.5,188.1,211.0,23.8
110,odroid3,313.0,189.1,651.8,109.5,364.1,450.9,270.1
111,rpi-8a,97.3,611.5,298.8,463.1,486.2,120.5,254.9
112,odroid4,87.4,123.3,1458.8,539.6,16.0,167.3,75.6
113,rpi-8b,326.5,154.2,207.3,212.7,100.5,69.3,274.5
114,odroid3,137.1,420.4,729.8,468.8,327.5,73.3,207.8
115,odroid2,410.1,797.4,156.6,49.0,171.4,380.9,531.0
116,rpi-8b,302.9,82.5,736.6,32.5,226.0,44.7,65.8
117,rpi-8a,370.9,110.9,186.8,685.9,82.9,55.8,168.0
118,rpi-8a,129.9,264.6,288.5,128.1,427.6,7.7,159.1
119,rpi-8c,95.7,188.0,445.8,334.9,102.0,17.5,205.8
120,rpi-8c,140.0,219.3,204.5,77.9,70.8,126.3,164.7
121,odroid1,380.4,142.6,515.7,367.4,124.8,112.7,76.6
122,odroid3,23.9,801.7,132.9,317.5,60.5,280.1,230.5
123,odroid2,268.5,187.0,461.0,50.5,166.5,171.1,184.9
124,rpi-8c,101.1,181.7,307.1,372.8,228.0,271.2,73.1
125,rpi-8d,249.0,181.4,469.7,400.4,105.0,32.6,221.4
126,odroid4,139.9,415.7,128.5,272.7,439.0,443.3,369.4
127,rpi-8a,592.7,326.4,40.8,409.9,152.3,417.7,274.2
128,odroid1,286.2,72.8,48.1,573.5,357.4,44.4,197.6
129,rpi-8a,161.5,306.6,251.7,225.9,161.7,133.3,54.5
130,odroid4,402.7,559.1,238.7,147.8,174.8,197.5,88.4
131,rpi-4a,640.3,245.7,29.8,707.3,67.0,307.5,65.4
132,rpi-8c,210.1,9.4,543.5,538.0,230.7,398.2,299.5
133,rpi-8d,473.4,217.8,287.9,489.5,430.8,103.2,147.6
134,odroid2,124.6,193.8,664.4,242.9,148.5,51.1,441.1
135,rpi-8d,195.1,197.7,40.7,512.1,130.2,365.0,394.5
136,rpi-8a,303.5,326.9,0.6,573.9,304.0,219.1,316.4
137,rpi-8d,5.9,87.8,651.0,269.5,387.8,168.8,10.5
138,rpi-8b,182.9,278.1,480.7,75.0,10.9,117.9,333.5
139,odroid4,189.0,276.5,375.0,575.8,224.4,344.8,170.3
140,rpi-8b,35.2,471.7,88.5,195.8,169.1,291.6,259.1
141,rpi-8b,326.5,138.0,1.9,501.8,357.4,269.9,349.8
142,odroid3,300.7,241.9,243.8,225.2,105.9,154.4,165.1
143,odroid1,298.0,616.0,69.1,188.9,563.1,62.3,247.4
144,odroid3,38.0,622.0,358.3,550.4,139.5,153.4,97.4
145,rpi-8c,252.2,35.0,629.4,74.6,255.1,30.6,15.4
146,rpi-8d,159.0,257.2,743.4,211.6,61.0,58.8,172.9
147,odroid1,88.3,453.1,246.2,328.2,348.4,75.2,99.8
148,rpi-8a,186.7,36.8,932.1,424.7,259.5,67.4,66.5
149,rpi-8d,340.0,781.2,142.1,250.3,552.5,244.1,277.6
150,rpi-8d,61.6,369.2,219.4,329.7,40.5,392.6,87.4
151,rpi-8a,790.3,718.5,2.4,102.8,581.6,323.9,114.0
152,rpi-8c,165.0,187.7,154.0,711.4,30.9,9.3,319.3
153,odroid3,31.1,334.6,644.0,160.0,27.9,44.6,285.7
154,odroid3,272.6,315.7,317.5,653.7,303.3,289.8,375.7
155,odroid4,215.2,148.2,356.6,66.9,278.9,256.8,133.3
156,rpi-4a,149.6,456.6,38.6,350.3,531.6,226.6,494.0
157,rpi-4a,314.6,76.6,287.7,290.9,172.9,245.0,78.1
158,rpi-8b,512.3,155.5,105.8,374.8,217.0,110.6,196.6
159,odroid1,28.0,46.3,558.6,789.7,296.4,83.4,58.2
160,odroid3,149.3,63.5,499.4,736.5,98.8,276.0,76.6
161,rpi-8b,50.0,251.8,489.3,125.7,336.3,371.0,194.5
162,rpi-8a,283.6,346.8,394.5,277.2,157.6,134.2,129.0
163,rpi-4a,200.0,74.9,515.4,496.4,228.3,101.8,113.2
164,rpi-8b,255.1,152.7,608.3,415.0,190.9,125.2,49.2
165,odroid2,442.5,236.1,165.3,39.9,300.1,198.3,390.9
166,rpi-8a,58.7,95.0,1045.5,88.7,27.8,36.5,32.3
167,odroid1,6.0,99.7,381.6,727.7,46.6,138.6,15.3
168,rpi-4a,140.2,59.4,749.9,367.8,143.7,86.1,59.7
169,rpi-8d,138.9,315.7,231.3,299.1,355.4,157.7,184.1
170,odroid1,529.8,93.0,669.5,42.9,119.9,12.3,49.7
171,odroid2,127.0,1.4,415.2,297.3,94.3,231.6,4.2
172,rpi-8d,96.6,1012.1,418.4,71.6,203.2,57.2,19.8
173,odroid4,356.6,96.2,258.6,382.3,92.2,226.3,389.0
174,rpi-4a,155.9,228.0,931.7,290.9,4.2,9.5,381.2
175,odroid3,102.5,371.1,382.0,103.0,46.3,120.3,129.2
176,rpi-8b,807.9,111.3,392.7,268.1,135.2,278.3,176.4
177,rpi-8b,226.1,40.8,374.0,118.9,733.6,289.7,483.6
178,odroid2,506.4,42.2,401.8,216.6,287.7,10.7,212.9
179,odroid1,470.0,66.1,437.8,68.6,76.7,205.4,5.1
180,rpi-8a,251.6,173.6,167.0,204.6,641.8,595.0,197.5
181,rpi-4a,101.9,270.6,424.7,116.9,81.2,72.9,35.9
182,odroid1,234.3,435.2,165.8,769.7,361.1,185.8,520.3
183,odroid1,27.1,219.5,297.9,56.3,40.1,50.1,57.6
184,odroid2,130.6,743.6,355.8,91.2,231.4,47.3,97.4
185,odroid1,476.2,257.3,7.6,451.0,15.8,400.7,59.6
186,odroid2,108.6,149.7,69.0,407.9,68.9,313.1,391.0
187,odroid1,228.1,973.8,138.0,4.2,125.8,148.6,317.1
188,rpi-8c,202.0,69.5,268.5,980.8,136.7,3.9,162.4
189,odroid4,160.5,77.2,461.6,368.7,211.3,9.1,158.0
190,rpi-8d,27.5,562.9,150.5,561.5,409.0,166.3,232.7
191,rpi-4a,110.5,177.5,534.9,106.8,65.0,61.8,185.4
192,odroid2,134.0,708.0,167.4,438.3,82.8,113.6,311.7
193,rpi-8a,154.3,377.4,101.2,193.7,222.7,160.8,13.4
194,rpi-8d,182.3,50.6,698.7,551.5,300.7,451.9,93.6
195,rpi-8d,12.1,73.7,752.2,454.8,78.6,121.8,162.1
196,odroid1,386.5,61.4,91.7,576.4,294.8,261.3,296.4
197,odroid4,487.1,62.1,142.2,523.9,652.3,78.5,405.8
198,odroid1,408.8,216.1,582.3,197.0,333.4,1.7,40.1
199,rpi-8c,174.5,335.0,842.6,18.1,96.2,69.5,7.6
200,odroid4,70.8,47.6,484.8,530.7,5.0,136.4,162.3
201,odroid1,420.6,83.1,993.8,186.0,60.9,70.3,32.5
202,odroid1,188.2,262.5,574.1,382.6,82.1,42.7,185.1
203,odroid1,441.8,20.3,614.5,141.8,15.7,269.3,97.3
204,rpi-8d,149.8,247.5,297.0,78.4,599.2,165.7,123.9
205,odroid4,140.2,124.5,468.8,240.9,233.8,121.9,242.3
206,rpi-8b,248.9,159.6,185.0,648.0,130.7,286.8,444.9
207,rpi-8a,5.9,50.4,441.1,721.5,454.7,246.6,97.3
208,rpi-4a,342.3,174.6,135.0,325.9,324.9,619.2,57.3
209,odroid2,288.7,457.1,78.6,378.6,78.9,242.5,151.4
210,odroid4,214.7,586.3,192.7,399.8,11.9,162.7,9.5
211,rpi-8b,433.3,50.1,474.1,170.1,78.8,488.6,67.6
212,odroid2,277.5,259.5,114.4,88.5,357.6,152.8,39.3
213,odroid4,194.3,550.8,292.9,318.6,34.4,33.4,92.3
214,odroid1,256.2,101.3,759.7,134.9,59.8,178.0,42.8
215,odroid3,201.5,100.2,366.6,626.7,567.8,144.9,148.2
216,odroid3,12.5,25.4,522.4,417.9,314.0,23.7,161.5
217,rpi-8d,119.6,355.8,735.4,346.3,305.4,27.7,55.6
218,rpi-8c,157.9,645.2,184.7,334.5,163.6,115.8,86.7
219,rpi-8b,139.5,1045.6,50.6,22.8,224.1,354.1,373.5
220,rpi-8c,178.5,148.7,454.4,280.0,228.3,113.7,36.1
221,rpi-8d,353.1,87.2,596.5,64.5,154.3,185.8,192.9
222,rpi-4a,30.7,695.4,205.1,512.5,73.7,54.0,24.4
223,rpi-8b,317.6,219.9,282.7,155.1,202.6,110.5,128.2
224,rpi-8c,274.2,54.8,130.6,1115.9,168.2,364.1,18.2
225,odroid4,177.9,205.7,361.1,187.2,355.8,639.4,17.2
226,rpi-4a,237.1,185.3,354.2,447.3,132.5,194.0,173.2
227,rpi-8b,308.0,681.8,205.3,314.1,54.6,334.8,98.7
228,rpi-8b,409.6,493.8,383.6,211.2,160.1,56.1,122.8
229,rpi-4a,108.2,9.0,355.1,793.3,207.9,52.9,4.4
230,rpi-8b,442.4,9.6,194.0,462.8,371.4,76.9,127.0
231,rpi-4a,179.5,20.3,824.0,829.0,46.6,253.9,122.2
232,odroid3,222.5,468.6,731.3,377.3,118.4,256.7,302.9
233,rpi-8b,482.6,365.2,361.5,108.0,108.0,84.0,257.7
234,odroid1,359.5,589.1,70.8,268.5,476.9,55.0,157.1
235,odroid2,460.6,11.7,951.5,17.2,133.0,78.1,41.8
236,rpi-4a,125.8,16.8,183.4,311.8,303.5,176.6,386.8
237,rpi-8d,341.0,251.6,359.8,210.4,403.6,180.5,83.6
238,rpi-8b,490.5,92.0,598.1,273.8,33.0,73.1,72.0
239,rpi-8a,80.5,509.7,682.1,65.3,169.8,127.1,66.9
240,rpi-8b,283.0,30.6,450.4,350.9,394.1,151.1,147.9
241,odroid2,349.4,384.7,545.6,1.5,116.4,155.6,348.3
242,rpi-8a,277.0,251.8,127.8,35.4,498.4,370.8,42.3
243,odroid1,235.0,144.4,264.7,374.8,87.4,138.1,174.8
244,odroid1,7.4,169.3,873.2,225.0,15.1,109.8,6.3
245,odroid4,86.9,306.2,271.4,330.0,198.8,90.9,165.0
246,odroid4,48.7,112.9,359.0,339.9,15.0,196.6,165.6
247,rpi-4a,326.2,147.7,245.7,118.1,207.0,111.1,237.2
248,rpi-8c,450.8,702.0,26.4,500.3,523.5,124.0,150.2
249,odroid4,152.9,303.8,151.0,411.4,245.3,400.6,203.8
0,odroid3,1202.1,766.9,2156.5,1206.1,746.8,674.1,470.8
1,rpi-4a,2263.9,608.8,1437.3,575.0,2241.7,723.4,2150.1
2,odroid1,1105.2,1994.0,1887.7,1196.6,325.1,248.9,1713.7
3,odroid2,102.9,163.6,1842.9,1831.4,616.4,11.6,490.8
4,rpi-8a,246.7,724.7,2293.1,155.0,997.9,1252.7,995.0
5,rpi-8c,1346.9,543.4,1204.7,174.7,1656.6,1014.8,769.0
6,rpi-4a,1795.2,2237.0,1091.6,941.2,1394.8,793.6,1915.3
7,odroid2,2631.5,181.5,130.4,655.2,1145.4,1410.7,2045.2
8,odroid2,2341.7,2362.0,260.4,837.6,1222.3,1420.2,2445.2
9,rpi-8d,1783.6,2550.2,58.4,1800.1,2069.0,1603.4,605.5
10,rpi-8d,164.6,918.4,2378.8,1229.3,24.4,1409.7,1463.9
11,rpi-8c,986.9,1171.6,2108.4,1246.3,1812.7,959.7,333.7
12,rpi-8a,2327.0,1049.7,732.8,1563.1,285.3,638.9,2400.9
13,odroid4,2605.3,1640.3,1904.6,1718.2,606.0,387.0,2229.1
14,rpi-4a,1753.9,96.8,2095.3,1042.1,43.4,291.8,1695.7
15,rpi-8c,2582.9,71.4,1579.4,455.3,49.4,1754.1,708.0
16,odroid4,1354.1,781.7,2499.9,2053.6,568.7,1770.0,2266.6
17,odroid4,495.9,1833.9,1080.4,574.5,2193.1,1475.2,2186.7
