,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
83,odroid4,2.0,164.6,22.6,507.1,203.9,120.7,2.0
84,odroid4,2.0,34.1,346.9,710.6,21.0,16.0,2.0
85,rpi-8b,2.0,5.8,126.9,370.7,205.2,291.6,2.0
86,rpi-4a,2.1,206.3,70.3,28.3,812.0,193.3,2.0
87,odroid2,2.0,223.9,7.4,43.4,139.6,160.8,2.0
88,rpi-4a,2.0,45.3,241.2,3.8,129.3,8.9,2.0
89,odroid3,2.0,137.6,540.5,435.9,118.1,53.0,2.0
90,rpi-8b,2.0,99.9,1524.9,231.9,221.3,383.2,2.0
91,odroid3,2.0,33.1,60.7,626.8,247.2,69.6,2.0
92,rpi-8c,2.0,116.0,787.8,596.1,119.8,220.8,2.0
93,rpi-8a,2.0,31.5,348.9,322.8,25.8,19.9,2.0
94,odroid4,2.0,162.6,139.0,108.6,2.8,3.1,2.0
95,rpi-4a,2.0,66.3,150.3,840.2,80.0,14.1,2.0
96,rpi-8c,2.0,58.5,659.0,129.8,122.3,22.7,2.0
97,odroid3,2.0,22.8,135.7,265.7,6.5,115.4,2.0
98,odroid2,2.0,184.2,24.0,92.0,172.2,201.4,2.0
99,rpi-8c,2.0,240.4,131.6,325.4,137.4,41.2,2.0
100,odroid3,2.0,54.5,244.3,668.5,41.2,114.1,2.0
101,odroid2,2.0,142.7,363.5,23.6,558.6,376.2,2.0
102,rpi-4a,2.0,198.8,1004.0,266.3,10.4,3.4,2.0
103,odroid3,2.0,213.8,113.3,478.2,390.4,5.4,2.0
104,rpi-8d,2.0,39.7,11.0,233.2,305.1,86.5,2.0
105,odroid4,2.0,444.6,30.0,89.9,248.8,135.0,2.0
106,odroid3,2.0,130.8,150.3,622.0,39.3,1.8,2.0
107,odroid3,2.0,57.6,64.0,267.2,349.4,61.2,2.0
108,odroid3,2.0,116.1,405.9,182.7,215.1,89.2,2.0
109,rpi-4a,2.0,64.7,369.3,145.3,51.6,213.2,2.0
110,rpi-8c,2.0,36.1,228.7,384.3,339.4,102.9,2.0
111,rpi-8b,2.0,50.7,208.1,436.0,4.7,54.7,2.0
112,rpi-8a,2.0,47.6,414.5,241.9,66.2,62.3,2.0
113,rpi-8b,2.0,19.0,343.1,315.6,415.5,208.4,2.0
114,rpi-8c,2.0,73.2,1116.7,596.6,157.3,91.8,2.0
115,odroid1,2.0,590.4,121.8,36.1,196.5,253.3,2.0
116,rpi-8d,2.0,101.1,154.3,203.0,90.0,182.9,2.0
117,rpi-4a,2.0,34.7,389.0,106.3,16.0,6.6,2.0
118,odroid4,2.0,252.4,74.4,29.5,200.5,30.3,2.0
119,odroid4,2.0,46.2,774.3,65.4,628.8,289.3,2.5
120,rpi-8c,2.0,161.4,258.7,371.1,203.3,203.2,2.0
121,odroid4,2.0,96.3,81.6,47.5,600.9,20.4,2.0
122,odroid2,2.0,177.2,73.9,8.4,346.3,30.8,2.0
123,odroid2,2.0,271.1,300.0,114.3,20.3,16.2,2.0
124,rpi-8c,2.0,293.2,138.6,183.9,128.9,109.0,2.0
125,rpi-8c,2.0,119.4,350.7,481.4,68.7,71.7,2.0
126,rpi-8b,2.0,90.0,425.4,750.0,49.6,70.0,2.0
127,odroid3,2.0,76.8,518.5,37.0,159.5,38.4,2.0
128,odroid1,5.8,315.3,47.4,206.2,314.2,357.2,3.1
129,rpi-8c,2.0,749.4,85.6,155.9,132.3,136.5,2.0
130,odroid4,2.0,161.7,287.7,72.9,34.0,144.0,2.0
131,rpi-8b,2.0,2.3,865.5,313.8,6.9,18.7,2.0
132,rpi-4a,2.0,310.5,234.2,188.7,66.7,82.3,2.0
133,rpi-8d,2.0,35.9,1.4,160.1,678.7,81.9,2.0
134,rpi-8a,2.0,319.8,46.4,398.3,11.7,255.4,2.0
135,rpi-8b,2.0,30.3,29.4,157.6,167.0,149.1,2.0
136,odroid2,2.0,669.3,1.3,37.1,48.8,43.7,2.0
137,odroid4,2.0,109.2,320.1,111.0,46.5,60.8,2.0
138,rpi-8c,2.0,217.6,0.3,202.3,172.8,144.7,2.0
139,rpi-8b,2.0,7.8,173.3,1524.1,257.9,152.6,2.0
140,rpi-8b,2.0,107.0,25.3,89.8,120.7,473.8,2.0
141,rpi-8b,2.0,114.1,259.5,19.9,10.5,163.2,2.0
142,rpi-8c,2.0,266.7,342.9,32.6,234.1,222.8,2.0
143,rpi-8c,2.0,235.9,6.1,15.2,287.5,76.5,2.0
144,rpi-4a,2.0,171.6,279.7,82.8,3.8,78.9,2.0
145,odroid2,2.0,120.5,17.6,45.4,617.6,82.1,2.0
146,odroid4,2.0,180.1,256.6,176.4,58.4,41.1,2.0
147,rpi-8c,2.0,16.3,163.0,379.6,224.5,91.7,2.0
148,rpi-4a,2.0,186.5,488.2,160.6,16.0,41.7,2.0
149,rpi-8a,2.0,206.9,56.4,585.9,1.4,78.5,2.0
150,rpi-8c,2.0,283.2,87.6,2.6,103.6,33.7,2.0
151,rpi-8c,2.0,33.8,260.0,223.7,33.7,67.8,2.0
152,odroid2,2.0,219.5,201.0,683.9,206.3,84.7,2.0
153,odroid4,2.0,19.0,137.3,114.5,144.4,8.2,2.0
154,odroid4,2.0,52.8,464.8,8.3,74.4,99.9,2.0
155,rpi-8b,2.0,32.0,83.5,125.1,55.9,293.9,2.0
156,rpi-8c,2.0,60.4,86.2,37.6,95.4,138.5,2.0
157,rpi-4a,2.0,42.5,294.0,100.6,135.5,401.9,2.0
158,odroid3,2.0,204.6,167.3,377.9,75.7,66.8,2.0
159,rpi-8a,3.2,204.0,209.5,186.9,125.6,51.1,2.2
160,rpi-4a,2.0,107.6,107.0,70.3,32.3,386.8,2.0
161,odroid1,2.0,10.0,671.2,293.0,55.7,182.5,2.0
162,rpi-8b,2.0,335.0,23.4,573.9,489.4,180.3,2.0
163,odroid2,2.0,234.4,369.5,2.9,118.1,274.2,2.0
164,rpi-8b,2.0,72.2,218.5,5.3,1.5,121.3,2.0
165,odroid4,2.0,171.6,28.8,190.7,180.6,34.4,2.0
166,odroid4,2.0,51.7,176.1,99.0,143.8,218.3,2.0
167,odroid4,2.0,55.1,49.0,15.4,57.7,92.2,2.0
168,odroid3,2.0,84.2,288.9,351.9,267.8,4.4,2.0
169,odroid1,2.0,48.8,264.8,227.7,460.8,151.1,2.0
170,odroid1,2.0,100.1,365.1,28.8,8.5,81.2,2.0
171,odroid3,2.0,268.4,192.2,21.6,105.8,191.4,2.0
172,odroid2,2.0,211.6,487.6,84.6,64.9,130.7,2.0
173,odroid3,2.0,12.2,994.4,1068.9,44.3,161.3,2.0
174,rpi-8c,2.0,8.6,173.0,99.7,89.6,63.9,2.0
175,rpi-8a,2.0,17.1,649.7,246.8,75.3,147.1,2.0
176,rpi-8a,2.0,352.5,0.0,364.7,112.1,216.4,2.0
177,odroid1,2.0,110.8,331.0,411.2,210.3,78.3,2.0
178,rpi-8c,2.0,196.2,392.8,1353.8,4.2,190.0,2.0
179,odroid1,2.0,217.7,351.3,204.1,58.4,79.3,2.0
180,odroid2,2.0,6.6,922.9,108.7,48.5,140.4,2.0
181,odroid2,2.0,122.6,113.8,18.2,10.1,6.8,2.0
182,odroid1,2.0,400.6,179.8,157.3,29.7,124.2,2.0
183,odroid3,2.0,201.6,269.7,221.2,143.7,2.6,2.0
184,rpi-8c,2.0,77.8,31.0,64.2,188.7,4.9,2.0
185,odroid4,2.0,359.8,329.0,73.6,150.4,86.9,2.0
186,rpi-8b,2.0,155.4,292.3,375.7,22.9,12.7,2.0
187,rpi-8d,2.0,88.9,242.6,288.0,16.2,52.9,2.0
188,odroid2,2.0,164.7,86.4,222.5,26.5,132.9,2.0
189,odroid4,2.0,105.2,132.3,120.5,62.7,182.7,2.0
190,odroid3,2.0,18.5,252.3,41.6,443.7,33.0,2.0
191,rpi-8a,2.0,69.0,860.9,187.1,52.0,54.4,2.0
192,odroid4,2.0,37.8,1.1,378.9,313.4,57.4,2.0
193,odroid1,2.0,160.1,398.4,170.8,81.3,26.1,2.0
194,odroid4,2.0,336.3,152.7,138.4,177.4,131.9,2.0
195,odroid3,2.0,307.8,102.9,13.6,229.7,253.2,2.0
196,rpi-8c,2.0,570.2,360.3,445.9,87.6,32.1,2.0
197,odroid1,2.0,51.7,171.7,179.0,50.6,36.2,2.0
198,rpi-8b,2.0,150.1,8.5,55.3,395.2,61.8,2.0
199,odroid4,2.0,512.8,28.2,245.0,748.6,76.9,2.0
200,rpi-8c,2.0,178.0,751.8,458.6,24.7,58.6,2.0
201,rpi-8c,2.0,540.4,144.2,6.4,10.7,178.5,2.0
202,rpi-4a,2.0,149.2,337.3,135.7,236.9,13.8,2.0
203,odroid3,2.0,806.1,78.0,229.7,378.7,199.2,2.0
204,odroid1,2.0,12.3,426.7,79.4,98.2,427.3,2.0
205,rpi-8b,2.0,16.7,359.1,531.6,164.9,218.5,2.0
206,odroid4,2.0,223.1,3.3,11.6,725.1,56.5,2.0
207,odroid1,2.0,645.5,298.7,26.1,33.7,302.1,2.0
208,rpi-8c,2.0,20.9,392.5,338.3,85.3,156.0,2.0
209,rpi-8a,2.0,362.6,32.0,9.9,337.1,91.1,2.0
210,odroid2,2.0,133.5,67.0,139.1,49.7,124.7,2.0
211,rpi-8d,2.0,102.9,823.7,114.7,67.6,142.8,2.0
212,rpi-4a,2.0,133.5,581.7,278.2,58.8,160.4,2.0
213,rpi-4a,2.0,636.8,283.4,128.8,24.1,54.5,2.0
214,odroid2,2.0,258.0,264.6,143.8,6.9,56.3,2.0
215,rpi-8a,2.0,325.4,6.2,297.6,187.0,126.3,2.0
216,rpi-8b,2.0,73.6,94.0,325.9,366.0,246.8,2.0
217,odroid2,2.0,128.8,1336.0,133.1,31.5,46.4,2.0
218,rpi-8c,2.0,222.5,13.5,21.3,344.7,400.3,2.1
219,rpi-8b,2.0,164.4,138.7,433.9,68.7,169.8,2.0
220,rpi-8a,2.0,122.4,105.6,62.0,146.4,19.7,2.0
221,rpi-8c,2.0,8.4,189.9,411.4,101.9,32.6,2.0
222,odroid4,2.0,168.6,488.4,630.1,7.4,140.2,2.0
223,odroid2,2.0,56.6,488.4,234.0,95.1,9.2,2.0
224,rpi-8a,2.0,21.1,380.3,242.6,47.8,15.4,2.0
225,odroid2,2.0,490.1,26.8,83.3,184.1,174.7,2.0
226,odroid2,2.0,51.1,645.0,993.0,8.3,60.2,2.0
227,rpi-8d,2.0,15.2,259.9,140.1,64.9,31.3,2.0
228,odroid4,2.0,5.8,910.4,214.7,179.5,49.9,2.0
229,rpi-8c,2.0,78.8,104.8,562.4,39.4,52.8,2.0
230,odroid3,2.0,267.1,350.2,233.9,79.1,92.6,2.0
231,odroid4,2.0,31.1,156.3,502.1,398.7,233.6,2.0
232,rpi-8c,2.0,136.5,392.5,433.1,53.8,109.3,2.0
233,rpi-8c,2.0,411.7,1129.5,57.6,17.5,124.2,2.0
234,odroid1,2.0,412.7,707.9,44.5,13.8,214.3,2.0
235,odroid1,2.0,188.2,344.9,26.7,157.9,107.7,2.0
236,odroid1,2.0,50.0,225.2,503.9,21.6,44.6,2.0
237,rpi-8a,2.0,80.7,285.2,113.2,288.5,122.4,2.0
238,odroid2,2.0,71.7,635.1,31.0,106.9,225.2,2.0
239,rpi-8c,2.0,297.0,891.7,482.1,136.9,223.7,2.0
240,rpi-8d,2.0,13.0,347.9,37.9,33.6,18.1,2.0
241,rpi-8a,2.0,403.8,10.8,213.7,567.8,208.6,2.0
242,odroid3,2.0,101.7,134.9,119.2,42.9,46.9,2.0
243,odroid4,2.0,2.7,833.0,131.5,220.2,113.7,2.0
244,odroid2,2.0,7.7,186.1,44.9,81.2,113.3,2.0
245,rpi-8c,2.0,65.7,755.9,349.6,17.2,3.5,2.0
246,rpi-8a,2.0,72.3,515.8,234.0,9.4,58.3,2.0
247,odroid2,2.0,34.7,387.9,382.2,21.2,43.6,2.0
248,odroid3,2.0,56.5,658.8,321.8,160.0,54.3,2.0
249,odroid3,2.0,428.5,87.7,20.3,832.0,109.2,2.0
250,odroid4,2.0,207.2,89.5,14.9,253.4,68.1,2.0
251,rpi-8c,2.0,22.5,350.0,178.0,236.3,297.4,2.0
252,rpi-8d,2.1,70.2,434.7,143.9,234.2,164.0,2.0
253,odroid3,2.0,161.1,273.3,1175.3,151.9,149.0,2.0
254,rpi-8a,2.0,184.5,89.4,68.1,145.8,209.1,2.0
255,rpi-8b,2.0,87.5,69.8,126.8,138.3,66.6,2.0
256,odroid3,2.0,235.7,210.4,41.3,43.8,66.3,2.0
257,odroid3,2.0,427.1,57.2,244.1,9.6,72.2,2.0
258,odroid4,2.0,170.8,102.7,990.1,53.6,93.5,2.0
259,odroid4,2.0,119.8,546.7,190.4,13.5,42.3,2.0
260,rpi-8a,2.0,136.6,484.6,1214.2,97.0,221.0,2.0
261,odroid4,2.0,19.6,241.2,272.0,334.0,19.4,2.0
262,odroid2,2.0,66.9,217.1,72.3,102.9,4.1,2.0
263,rpi-8c,2.0,5.7,1016.3,422.7,39.7,65.7,2.0
264,rpi-4a,2.0,186.3,10.2,181.8,66.0,29.9,2.0
265,odroid3,2.0,374.9,212.4,219.3,129.0,132.6,2.0
266,rpi-8a,2.0,127.5,170.9,191.2,22.0,98.0,2.0
267,odroid1,2.0,67.5,103.5,232.2,589.1,463.1,2.6
268,rpi-8a,2.0,53.9,838.4,9.2,550.1,85.1,2.0
269,odroid4,2.0,24.4,655.0,815.5,25.9,30.7,2.0
270,odroid3,2.0,104.1,385.2,91.6,266.5,290.3,2.0
271,odroid2,2.0,27.3,315.7,988.8,130.3,58.5,2.0
272,odroid4,2.0,98.9,6.7,61.5,171.5,132.2,2.0
273,odroid1,2.0,46.2,292.4,924.3,262.2,106.5,2.0
274,rpi-8d,2.0,127.0,777.2,288.2,1.5,110.4,2.0
275,odroid3,2.0,85.6,169.7,63.0,305.7,117.0,2.0
276,odroid2,2.0,18.3,647.3,72.5,63.5,81.0,2.0
277,odroid1,2.0,5.7,1088.8,143.0,17.8,188.1,2.0
278,rpi-8c,2.0,282.2,209.4,321.4,167.1,65.8,2.0
279,odroid3,2.0,86.8,799.1,429.0,117.4,11.0,2.0
280,rpi-4a,2.0,205.4,32.3,397.1,28.0,51.4,2.0
281,odroid3,2.0,24.2,127.9,392.0,144.2,96.4,2.0
282,rpi-8a,2.0,32.9,552.7,1192.7,248.8,53.0,2.0
283,odroid1,2.0,254.0,20.5,21.9,271.3,55.7,2.0
284,rpi-8c,2.0,174.5,360.0,41.6,147.7,73.4,2.0
285,rpi-8c,2.0,37.1,20.7,487.1,215.6,15.7,2.0
286,rpi-8b,2.0,61.2,263.8,206.7,164.9,38.6,2.0
287,rpi-8c,2.0,443.1,99.1,146.7,161.2,415.4,2.0
288,rpi-8b,2.0,48.6,234.7,73.3,765.2,115.5,2.0
289,odroid1,2.0,131.1,32.1,103.7,157.6,79.8,2.0
290,rpi-8a,2.0,22.7,69.1,846.8,90.9,132.8,2.0
291,rpi-8c,2.0,191.2,38.4,151.3,545.3,53.4,2.0
292,rpi-8b,2.0,127.5,201.1,59.8,211.0,20.9,2.0
293,rpi-8b,2.0,218.3,9.2,28.0,230.3,154.9,2.0
294,rpi-8b,2.0,93.9,178.9,140.2,133.9,87.8,2.0
295,rpi-8d,2.0,218.9,187.5,28.0,434.1,93.9,2.0
296,rpi-8b,2.0,19.1,678.0,639.7,259.8,41.0,2.0
297,rpi-8c,2.0,29.2,998.7,143.4,15.0,19.1,2.0
298,rpi-8c,2.0,410.0,0.1,243.6,303.4,213.7,2.0
299,odroid2,2.0,371.3,189.2,181.4,54.0,246.4,2.0
0,odroid1,2136.4,386.6,245.1,1082.8,2138.3,1291.5,1471.7
1,odroid1,631.4,1922.7,1166.6,143.6,2187.1,1847.0,2473.8
2,rpi-4a,1795.3,1650.6,1098.5,804.2,1103.8,964.3,955.4
3,rpi-8b,870.7,2392.5,2048.4,713.6,1431.8,1231.1,1028.5
4,rpi-4a,2413.2,1928.5,1825.4,913.9,331.3,863.3,2052.2
5,odroid1,1330.1,934.3,875.7,1923.9,819.3,1017.9,2098.5
6,rpi-4a,2328.4,932.6,1353.5,2051.8,739.6,1590.6,445.0
7,rpi-4a,1100.5,208.4,527.5,2026.1,2171.7,1120.5,1471.1
8,odroid4,907.9,2430.3,2312.7,9.5,103.7,753.9,1674.0
9,odroid3,2562.1,2601.9,38.6,806.1,1351.7,1936.2,1286.5
10,odroid1,1301.1,885.3,392.6,1893.7,698.0,1560.5,2296.0
11,odroid3,39.0,546.3,2382.2,1163.5,949.1,1778.3,1149.0
12,rpi-8d,1006.4,1521.8,264.2,1206.5,1998.8,544.0,294.8
13,odroid2,1802.2,324.5,1652.6,33.6,292.4,1583.6,2338.1
14,rpi-8b,419.8,382.8,1456.8,750.2,1753.7,411.3,1116.8
15,rpi-8b,533.3,1240.9,1400.5,1794.2,2108.2,227.8,1019.6
16,rpi-4a,1634.0,1448.3,2034.1,1379.1,1717.7,852.7,1270.7
17,rpi-8d,1371.1,809.3,139.4,2142.3,1046.2,2109.3,2252.7
18,odroid2,2151.9,744.7,140.4,1299.9,2252.5,1886.0,2491.2
19,odroid2,2264.3,1670.9,332.4,1769.7,1814.9,1275.0,1038.3
20,odroid4,2022.1,2003.7,724.9,1231.2,1935.2,1689.9,2458.3
21,rpi-4a,2018.3,1831.2,1198.4,314.1,1938.2,1007.1,698.7
22,odroid4,1099.7,865.2,1935.9,2063.5,245.4,1751.4,113.2
23,rpi-8d,642.3,2240.9,1170.2,133.6,740.1,1679.1,1493.4
24,rpi-8b,2429.8,2524.0,1194.6,144.6,1109.8,2277.5,1884.8
25,rpi-8d,1048.5,1791.2,1373.9,1255.1,63.6,1713.3,1577.7
26,rpi-8a,389.4,1346.5,2532.6,657.5,431.7,1181.2,86.8
27,rpi-4a,1528.3,1347.8,1728.2,456.8,1211.6,1495.5,1041.7
28,odroid2,146.0,368.8,1609.3,1277.6,94.6,1061.2,153.6
29,rpi-8d,2519.9,2663.1,71.9,289.1,1345.8,1858.0,2634.2
30,odroid2,1859.1,1333.9,2664.9,1103.8,804.0,1369.0,1628.8
31,odroid4,1827.2,2741.1,1271.2,12.2,951.5,2128.9,1050.5
32,odroid3,2373.3,930.8,848.9,318.5,1827.4,1936.8,1710.6
33,odroid4,1802.0,1271.4,1447.2,1019.2,1673.0,1942.2,1026.8
34,rpi-8c,1995.1,1768.9,2086.9,288.0,2264.3,2332.0,1514.0
35,rpi-8a,1256.2,2727.0,1739.1,1498.2,726.1,924.5,2518.0
36,rpi-8d,856.0,1422.5,223.6,1994.4,881.1,736.0,396.1
37,rpi-8d,27.4,1538.8,771.1,1881.5,1859.4,1235.7,365.3
38,odroid2,1192.4,951.6,1432.8,2133.9,951.8,266.6,247.7
39,rpi-8c,1439.0,1204.7,482.3,799.2,1196.1,967.8,1689.2
40,odroid3,52.5,763.7,436.1,2055.4,111.5,219.4,718.0
41,odroid1,1840.0,1315.3,958.4,516.7,649.5,2079.8,1718.0
42,odroid3,324.5,163.0,1798.1,1826.4,1116.7,479.9,545.1
43,rpi-8d,2344.7,2456.9,1797.8,709.1,1351.2,2384.1,195.4
44,odroid2,740.6,1267.2,1732.5,1281.3,1402.0,161.2,384.0
45,odroid2,1299.1,399.8,2085.9,957.4,1582.6,2143.5,2230.6
46,rpi-8d,755.9,2715.5,997.8,838.5,289.5,550.4,1228.8
47,rpi-8a,2541.1,2694.2,288.7,10.2,1413.7,1231.0,1537.3
48,rpi-8d,2083.3,64.6,2367.6,1558.3,264.6,2283.5,1137.6
49,odroid4,1869.8,1455.4,637.2,1749.5,915.2,94.0,283.3
50,odroid1,2488.4,2439.8,141.6,1186.9,1201.4,1196.1,1269.5
51,odroid3,469.5,2614.9,669.7,127.9,1346.3,1127.0,880.6
52,odroid2,1761.4,2420.8,741.7,483.4,1841.8,1292.3,2473.9
53,rpi-8c,13.2,2664.7,2481.4,350.4,1300.7,1583.7,334.2
54,rpi-8d,42.9,199.0,1746.2,1373.4,1493.6,1320.4,2083.4
55,rpi-4a,1094.2,2646.6,579.3,468.5,1642.1,1514.6,2131.9
56,odroid2,2409.2,462.5,841.0,1993.5,1074.9,506.8,334.9
57,rpi-4a,1155.8,2005.2,1837.0,421.4,1497.3,153.0,1516.2
58,rpi-8c,1840.2,1341.2,2519.7,222.1,488.9,2306.5,792.8
59,odroid2,1692.1,2576.4,1937.5,1942.7,1035.3,794.4,2188.5
60,rpi-8d,1771.5,2709.1,95.7,12.6,1604.4,719.8,1558.4
61,odroid3,1760.8,793.7,1309.9,1360.7,1778.9,1716.9,332.7
62,rpi-8a,1387.9,1207.6,1822.0,272.9,1911.5,356.5,1170.9
63,odroid1,2236.4,1027.2,1610.7,1626.0,164.7,304.7,1826.3
64,rpi-4a,1224.7,889.1,2202.2,1519.3,1627.0,597.1,1897.7
65,rpi-8b,89.6,1460.9,2211.3,1712.8,676.7,1575.5,77.8
66,rpi-8c,1092.4,2176.4,1148.9,1507.1,1873.0,2154.4,1893.7
67,rpi-8c,1058.2,1038.1,1936.8,1165.2,1403.3,2026.1,1887.8
68,odroid4,2433.3,1999.0,87.8,1629.2,2012.8,2200.9,2558.0
69,rpi-8d,1590.6,56.9,1178.6,1505.3,1911.2,1396.6,999.2
70,odroid2,1992.9,2122.6,823.5,106.0,1806.1,2265.0,1652.4
71,rpi-4a,2471.4,509.8,521.9,656.1,497.3,555.5,698.6
72,rpi-8d,393.4,895.2,2554.5,1033.6,213.2,1271.9,2408.2
73,rpi-8d,2369.7,2495.6,794.0,392.7,996.2,1755.7,1438.3
74,rpi-8a,586.1,38.2,1205.1,1960.2,1954.7,1051.9,1730.1
75,odroid4,494.7,971.8,819.0,2057.6,1259.9,2234.3,457.6
76,rpi-4a,542.2,1821.4,139.8,4.1,1562.9,266.4,246.4
77,rpi-4a,1416.1,1710.4,2230.5,1765.3,447.1,153.6,1125.6
78,odroid3,300.6,428.9,1585.1,1510.9,1791.9,335.0,100.9
79,rpi-8d,1570.1,2331.8,965.6,478.8,2037.4,1986.7,1995.5
80,odroid3,1400.9,1416.1,1942.9,733.4,403.7,209.9,2243.2
81,rpi-8b,1099.0,1365.0,1052.7,142.2,628.0,57.3,2167.4
82,rpi-8d,358.7,2710.0,1212.6,261.6,366.9,1347.6,128.5
83,rpi-4a,2131.6,2255.8,713.2,1245.6,853.5,2177.4,1769.8
84,odroid1,1718.3,1143.3,1715.8,1921.9,49.9,355.9,790.0
85,odroid2,1199.7,2625.2,1503.3,88.6,1620.6,207.7,400.4
86,rpi-8b,1326.5,2667.4,107.5,1261.7,1813.8,1956.4,2571.0
87,rpi-8c,1015.6,1967.7,1538.8,1907.9,2070.1,1950.8,2534.8
88,rpi-8b,761.6,2319.4,2145.9,2016.2,829.8,670.7,1823.3
89,odroid4,1401.1,686.8,785.1,694.9,285.9,1394.4,421.3
90,odroid3,2166.4,1332.4,49.9,44.1,1615.4,61.8,459.4
91,odroid2,1043.9,2388.7,1363.0,861.4,320.8,1458.4,1148.9
92,rpi-4a,1617.0,728.3,100.1,604.9,923.0,970.1,325.9
93,rpi-4a,155.7,316.2,2553.3,756.9,292.7,766.1,102.7
94,rpi-8a,873.0,104.0,2668.4,1896.0,274.4,922.8,1016.0
95,rpi-4a,307.5,706.2,1988.5,1782.3,36.7,1087.0,1546.0
96,rpi-8d,424.3,915.9,1580.1,1135.7,290.2,538.5,702.8
97,rpi-4a,1879.0,1561.8,2171.6,1716.2,1388.5,224.3,606.7
98,odroid4,1495.2,2195.8,576.9,1919.5,1971.1,2005.7,2364.7
99,odroid4,1380.0,888.3,1774.7,868.7,377.8,1360.8,1987.0
100,odroid2,2193.6,1556.4,816.4,1248.2,620.2,1026.5,358.9
101,rpi-8d,768.7,2323.7,11.9,1175.2,2185.6,1894.2,1635.2
102,rpi-8d,360.4,11.8,2241.7,1916.1,35.1,284.5,1176.0
103,odroid3,2061.1,2014.5,1409.8,505.6,14.9,2272.2,1194.0
104,rpi-4a,347.1,2417.3,2490.8,259.8,1007.4,1072.9,1922.8
105,odroid3,2254.5,1924.5,676.5,1097.6,1682.1,2293.2,2260.4
106,odroid1,566.3,242.4,2649.5,1006.6,7.3,943.0,1264.1
107,odroid1,422.6,2176.0,1688.1,470.1,612.2,1950.3,966.7
108,odroid3,1318.4,1532.0,797.7,646.6,755.4,753.8,1355.0
109,odroid4,725.0,1005.5,504.5,1770.0,1839.9,930.8,704.6
110,odroid4,1402.8,2506.8,357.8,997.7,505.6,1135.4,1145.5
111,odroid2,1279.9,318.8,2625.0,476.0,713.2,287.6,175.6
112,odroid4,926.0,1048.4,1724.3,775.1,657.5,600.5,359.8
113,odroid1,1742.0,2623.9,616.4,38.6,1033.9,359.3,492.1
114,rpi-8c,2355.1,1657.6,31.9,1032.3,205.0,901.0,216.8
115,odroid3,1051.1,500.5,494.1,869.6,2180.3,2270.3,2000.0
116,odroid1,1947.5,1690.3,1546.3,394.1,1593.0,598.7,1153.7
117,rpi-8a,421.1,680.2,2308.0,2059.0,249.5,849.0,415.7
118,rpi-8d,453.7,1097.4,2296.5,1021.9,1060.2,1773.1,2189.5
119,rpi-8d,1512.0,2631.5,2.6,776.0,1741.8,1553.0,469.7
120,odroid1,1768.5,1563.4,301.7,781.3,1170.6,1028.8,1711.3
121,rpi-8b,847.8,2606.7,1594.9,949.9,385.8,1413.5,2401.5
122,rpi-8b,628.0,2281.5,1030.3,1987.2,1235.5,2202.2,2294.7
123,rpi-8d,1682.7,323.7,1277.6,2070.0,518.5,2138.7,750.3
124,rpi-8c,1908.3,1035.2,970.1,729.2,1278.2,2104.5,1075.6
125,rpi-4a,526.9,337.7,1660.8,851.6,472.3,627.3,1118.5
126,rpi-4a,2395.9,1160.4,1240.3,430.1,233.3,464.6,429.1
127,rpi-8d,182.2,893.0,2111.2,667.6,831.7,282.4,1341.5
128,rpi-8c,2546.2,2610.2,15.1,1518.9,1974.0,2215.3,2288.5
129,odroid3,2292.7,527.7,962.7,707.5,1523.0,2044.8,2396.2
130,odroid3,1838.6,893.6,916.7,1517.6,1844.5,1496.6,600.9
131,odroid4,719.4,1150.7,2518.5,1037.0,181.6,13.3,14.0
132,rpi-8c,1217.7,397.7,970.4,1748.5,1022.5,1392.8,2056.2
133,odroid1,1200.6,2741.6,2182.3,231.2,982.1,1840.2,2214.9
134,odroid2,2407.0,527.1,1790.7,871.1,1921.1,1154.0,1637.6
135,rpi-4a,998.4,2454.0,2401.1,284.0,1584.8,419.0,1635.1
136,rpi-8a,1880.9,880.1,2325.7,2053.5,1711.1,2347.5,2591.1
137,rpi-8c,428.4,434.1,1571.5,1421.6,1186.7,1879.7,232.1
138,rpi-4a,1798.3,2402.1,2254.2,1187.8,1741.7,2024.3,2569.5
139,odroid2,1717.0,2545.9,1064.9,73.6,170.8,257.2,456.6
140,odroid2,1919.7,2171.0,1742.1,53.9,2278.9,1567.3,605.8
141,rpi-8a,1944.2,853.8,2367.1,740.3,2141.4,160.2,897.3
142,rpi-8b,2316.8,1997.4,154.4,919.1,1969.2,1358.3,1782.5
143,rpi-8d,2193.2,2620.1,1808.9,1146.1,1795.5,2191.8,2367.9
144,odroid3,1460.1,235.1,1932.8,2059.9,1573.6,469.1,1510.8
145,rpi-8d,1168.0,2703.8,606.9,1686.9,1274.4,2138.5,2515.8
146,odroid3,898.6,495.4,1851.2,1470.0,632.1,919.9,1656.2
147,rpi-4a,622.4,2331.4,995.4,871.0,653.3,1539.3,311.0
148,odroid3,979.0,157.6,1474.8,1917.7,741.3,963.7,986.6
149,odroid2,1946.4,70.3,2578.2,1320.0,1147.8,1470.6,371.3
150,rpi-8b,1039.1,1199.4,2465.6,1004.4,1934.1,2023.5,1425.3
